"democracy","econ_growth","allies","contig","cprt","trade","contdisp","mid"
-0.6,0.135000002384186,1,1,0.0590000009536743,0.000600000028498471,0,0
-0.7,-0.528999996185303,0,0,1.22599998474121,0,0,0
-0.3,0.444000005722046,1,0,0.0257999992370605,0,0,0
-0.9,0.682000017166138,0,0,0.352000007629395,0,0,0
-0.9,0.365000009536743,0,0,0.735999984741211,0,0,0
-0.9,0.275999999046326,0,0,0.865,0.000199999994947575,0,0
0.5,0.162000000476837,1,1,0.175599994659424,0.00100000004749745,0,0
-0.9,0.00199999995529652,0,0,6.05369995117188,0,0,0
-0.7,0.0100000001490116,1,1,0.301599998474121,0.000199999994947575,0,0
-1,-0.282999992370605,1,1,0.0174000000953674,0.0031999999191612,0,0
-0.9,0.196000003814697,1,1,0.258299999237061,0.000199999994947575,0,0
-0.7,0.300999999046326,0,0,0.181800003051758,0,0,0
-0.9,0.0689999997615814,0,0,0.461699981689453,0.00139999995008111,0,0
-0.7,0.369000005722046,0,0,2.22449996948242,0,0,0
0.5,0.252999997138977,1,1,0.0124000000953674,0.00600000005215406,0,0
-0.7,-0.325999999046326,1,1,0.0283999991416931,0.0007999999797903,0,0
-0.9,-0.351999998092651,1,1,0.0332999992370605,0,0,0
1,0.252999997138977,0,1,0.610900001525879,0.00700000021606684,0,0
-0.6,0.421999979019165,1,1,0.014099999666214,0.000199999994947575,0,0
0.5,0.252999997138977,1,0,0.212900009155273,0.000600000028498471,0,0
-0.9,0.248000001907349,0,1,0.024300000667572,0.00179999996908009,0,0
-0.5,-0.0980000019073486,1,1,0.0226999998092651,0.00039999998989515,0,0
-0.2,-0.157000005245209,0,0,1.23680000305176,0.000199999994947575,0,0
-0.8,0.0230000004172325,1,1,0.186900005340576,0.00300000002607703,0,0
-1,0.444000005722046,0,0,0.0469000005722046,0.00120000005699694,0,0
-0.5,-0.0300000011920929,1,0,7.01919982910156,0.000199999994947575,0,0
0.5,0.372000002861023,1,0,0.186599998474121,0.00120000005699694,0,0
-0.7,-0.906999969482422,1,1,0.0249000000953674,0.000600000028498471,0,0
0.7,0.753999996185303,0,1,0.288199996948242,0.0007999999797903,0,0
-0.8,-1.13800001144409,0,0,1.32610000610352,0,0,0
0.5,0.323000001907349,0,0,0.0673000001907349,0.00279999990016222,0,0
-0.7,0.0140000000596046,1,1,1.25160003662109,0.000199999994947575,0,0
-0.7,-0.0170000001788139,0,0,2.48119995117188,0,0,0
-0.1,0.05,1,1,0.0488000011444092,0.00139999995008111,0,0
0.6,-0.23199999332428,1,1,0.0544999980926514,0.00419999985024333,0,0
-0.7,0.360999989509583,0,0,0.246599998474121,0,0,0
-0.8,-1.18299999237061,0,0,0.106400003433228,0,0,0
1,0.201999998092651,0,0,0.0519999980926514,0.0052000000141561,0,0
-0.9,0.0180000007152557,1,0,0.792399978637695,0.000199999994947575,0,0
-0.9,0.00199999995529652,0,1,0.0352999997138977,0,0,0
-1,0.072000002861023,1,0,4.62309997558594,0,0,0
-0.9,0.459999990463257,0,0,2.58720001220703,0,0,0
0.5,0.0699999988079071,1,1,0.0161000001430511,0.00039999998989515,0,0
-0.8,0.496999979019165,0,0,0.392400016784668,0.0007999999797903,0,0
-0.9,-0.364000010490417,0,1,0.0224000000953674,0,0,0
-0.8,0.21800000667572,0,0,1.72410003662109,0,0,0
-1,-0.653000020980835,1,1,0.0178999996185303,0.0031999999191612,0,0
1,0.284999990463257,1,0,0.0105999994277954,0.00999999977648258,0,0
-1,-0.376999998092651,1,1,0.158199996948242,0.00039999998989515,0,0
-0.7,-0.113999998569489,0,0,23.456298828125,0,0,0
0.4,-0.0540000021457672,0,1,0.0859000015258789,0.00899999961256981,0,0
-0.7,0.0649999976158142,0,0,0.227000007629395,0.000199999994947575,0,0
1,0.320000004768372,0,1,0.106300001144409,0.0052000000141561,0,0
-0.7,0.451000022888184,0,0,0.0476000022888184,0.000600000028498471,0,0
0.8,0.394000005722046,0,0,0.188099994659424,0.00139999995008111,0,0
-0.8,-0.890999984741211,0,0,0.0394000005722046,0.000600000028498471,0,0
-0.8,0.299000000953674,0,0,0.308700008392334,0,0,0
-0.7,0.123000001907349,0,1,0.0135000002384186,0,0,0
1,0.252999997138977,1,1,0.0678999996185303,0.00879999995231628,0,0
-0.9,0.196000003814697,0,0,0.988499984741211,0.000199999994947575,0,0
-0.7,0.133000004291534,0,1,0.0501999998092651,0.00039999998989515,0,0
-0.7,0.0379999995231628,1,1,0.0166999995708466,0,0,0
-0.5,0.121000003814697,1,0,0.701800003051758,0,0,0
0.8,0.0930000007152557,0,0,0.846399993896484,0,0,0
-0.9,0.209999990463257,0,0,0.445499992370605,0,0,0
-0.7,-0.113999998569489,0,0,23.191298828125,0,0,0
0.5,0.0699999988079071,1,0,0.106099996566772,0.000199999994947575,0,0
1,-0.113999998569489,0,0,44.6527001953125,0,0,0
-0.9,-0.119000005722046,1,0,1.34240005493164,0,0,0
-0.9,0.446000003814697,0,0,0.0809000015258789,0,0,0
1,0.347000002861023,0,1,0.0721999979019165,0.0105999996885657,0,0
0.4,0.0699999988079071,1,1,0.178600006103516,0.0007999999797903,0,0
1,0.0930000007152557,1,0,1.13529998779297,0.00039999998989515,0,0
-0.9,0.0379999995231628,1,1,0.0120000004768372,0.0052000000141561,0,0
-0.9,0.145000004768372,0,0,41.797001953125,0,0,0
-0.9,-0.300999999046326,1,1,0.0157000005245209,0,0,0
-0.7,0.0930000007152557,1,0,0.213600006103516,0.000199999994947575,0,0
0.4,0.236999988555908,1,1,0.0640000009536743,0.0007999999797903,0,0
1,0.0939999997615814,0,0,8.34349975585937,0.00039999998989515,0,0
1,0.252999997138977,1,0,4.6975,0,0,0
-0.7,0.484999990463257,0,1,0.071399998664856,0.00139999995008111,0,0
0.2,0.148000001907349,1,0,0.442599983215332,0,0,0
-0.7,-0.0509999990463257,0,0,0.0403999996185303,0.000199999994947575,0,0
-0.7,0.0709999978542328,1,1,0.0503999996185303,0.000600000028498471,0,0
-0.7,0.100999999046326,1,1,0.0730000019073486,0.00340000004507601,0,0
-0.8,-0.155999994277954,0,0,7.26830017089844,0,0,0
-0.9,-0.162999999523163,1,1,0.176900005340576,0.000199999994947575,0,0
-0.9,0.0629999995231628,0,1,0.035,0.0007999999797903,0,0
-0.9,-1.16899995803833,0,0,0.265599994659424,0.00039999998989515,0,0
1,0.290000009536743,1,0,0.207299995422363,0.00439999997615814,0,0
-0.8,-0.072000002861023,1,1,0.0634000015258789,0.0007999999797903,0,0
-0.9,0.139999997615814,1,1,0.0112000000476837,0.0052000000141561,0,0
-0.7,-0.0230000004172325,0,0,0.0371000003814697,0.00039999998989515,0,0
-0.9,0.223000001907349,1,1,0.0160000002384186,0,0,0
-0.9,0.0270000010728836,0,0,2.36119995117188,0,0,0
-0.7,0.0129999995231628,0,1,0.0124000000953674,0.00300000002607703,0,0
-0.6,0.230999994277954,0,0,0.416500015258789,0.000199999994947575,0,0
-0.7,0.255999994277954,0,0,2.77609985351563,0,0,0
-0.7,0.155999994277954,0,0,5.96590026855469,0,0,0
-0.9,0.333999991416931,0,0,0.116000003814697,0,0,0
-0.3,0.0150000005960464,1,1,0.0440000009536743,0.000199999994947575,0,0
-0.8,0.196000003814697,1,1,0.0198000001907349,0,0,0
-1,0.0239999994635582,1,1,0.0153999996185303,0.0020000000949949,0,0
-0.9,-0.220000004768372,0,1,0.0125,0.00139999995008111,0,0
0.4,0.324000000953674,1,1,0.140100002288818,0.0007999999797903,0,0
-0.7,0.161000001430511,0,1,0.0555999994277954,0.000199999994947575,0,0
-0.7,0.413000011444092,0,0,0.0162999999523163,0.00100000004749745,0,0
-0.7,-0.0889999985694885,0,1,0.0455000019073486,0.000199999994947575,0,0
-0.7,0.430000019073486,0,0,12.7548999023437,0,0,0
0.4,0.16599999666214,0,0,0.283199996948242,0,0,0
1,0.201999998092651,1,0,0.0530999994277954,0.00499999988824129,0,0
-1,0.48899998664856,0,0,0.865999984741211,0.000199999994947575,0,0
-0.8,-0.232999992370605,0,0,7.24659973144531,0,0,0
0.8,0.320000004768372,0,0,3.22390014648437,0.000199999994947575,0,0
-1,0.0939999997615814,0,0,1.26470001220703,0.000199999994947575,0,0
-0.7,0.596999979019165,1,1,0.021800000667572,0.00279999990016222,0,0
-0.9,0.0939999997615814,0,0,4.30619995117187,0.000199999994947575,0,0
-0.9,-0.101999998092651,0,0,8.12599975585938,0,0,0
-0.7,-0.426999998092651,0,1,0.0573999977111816,0.0007999999797903,0,0
-0.9,0.300999999046326,0,1,0.031800000667572,0.00039999998989515,0,0
1,0.324000000953674,1,0,0.208899993896484,0.00700000021606684,0,1
-0.7,0.407999992370605,0,0,0.0210999989509583,0.00039999998989515,0,1
-0.3,-0.0430000007152557,1,0,6.85849975585938,0.000199999994947575,0,0
-0.9,0.286999988555908,1,1,0.0122000002861023,0.00460000010207295,0,0
0.5,0.25,1,1,0.0119000005722046,0.0031999999191612,0,0
-0.7,0.705999994277954,1,1,0.0249000000953674,0.00820000004023314,0,0
-0.1,0.0769999980926514,1,1,0.104099998474121,0.000600000028498471,0,0
-0.2,-0.14099999666214,0,0,1.19610000610352,0.000199999994947575,0,0
-1,-0.0970000028610229,1,1,0.0113999998569489,0.00100000004749745,0,0
-0.7,-0.294000005722046,0,0,0.200699996948242,0.000199999994947575,0,0
-0.9,0.332999992370605,0,0,0.564199981689453,0.000199999994947575,0,0
-0.9,0.234999990463257,0,0,0.200300006866455,0,0,0
-0.8,0.35699999332428,0,0,0.141400003433228,0,0,0
0.7,0.249000000953674,0,0,4.92869995117188,0.000600000028498471,0,0
0.7,0.000999999977648258,0,1,0.5425,0.000600000028498471,0,0
-0.8,-0.025,1,1,0.023199999332428,0.00499999988824129,0,0
-0.7,0.225999999046326,0,0,0.0421999979019165,0.00039999998989515,0,0
-0.7,-0.258999991416931,0,0,0.15460000038147,0,0,0
0.7,0.00799999982118607,0,0,0.463300018310547,0.0020000000949949,0,0
-0.7,0.25,0,0,0.0302999997138977,0.000600000028498471,0,0
-0.7,-0.112999999523163,0,0,20.7143994140625,0,0,0
-0.9,0.0829999983310699,0,1,0.015,0.0015999999595806,0,0
1,0.411999988555908,1,1,0.184799995422363,0.00659999996423721,0,0
-0.9,0.200999999046326,1,1,0.246800003051758,0,0,0
-0.7,0.255999994277954,0,0,0.0197000002861023,0.0015999999595806,0,0
-0.5,0.0970000028610229,1,1,0.825100021362305,0,0,0
0.6,-0.00399999991059303,1,1,0.0135000002384186,0.000199999994947575,0,0
-0.7,0.397000002861023,0,0,0.0405999994277954,0.000600000028498471,0,0
-0.3,-0.0430000007152557,1,0,1.29220001220703,0,0,0
-0.2,0.14099999666214,0,0,0.257299995422363,0.00219999998807907,0,0
0.7,-0.214000010490417,0,0,2.28089996337891,0,0,0
-0.9,0.138999998569489,0,0,5.18739990234375,0,0,0
-0.7,-0.11599999666214,0,0,1.98880004882812,0,0,0
1,0.226999998092651,1,1,0.0338000011444092,0.0710000023245811,0,0
-0.7,-0.276999998092651,0,1,0.0123000001907349,0.00139999995008111,0,0
-0.9,0.0469999998807907,0,0,0.338699989318848,0,0,0
0.4,-0.0769999980926514,0,1,0.0782999992370605,0.00899999961256981,0,0
-0.7,0.233999991416931,0,0,0.341100006103516,0.00039999998989515,0,0
-0.7,0.0409999996423721,1,1,0.0175999999046326,0.0201999992132187,0,0
-0.5,0.0970000028610229,1,0,0.630099983215332,0,0,0
0.4,0.324000000953674,1,0,2.21119995117188,0.000199999994947575,0,0
-0.9,0.0829999983310699,0,0,1.79320007324219,0,0,0
-0.7,0.178999996185303,0,0,0.740599975585937,0,0,0
-0.7,-0.0889999985694885,0,0,1.28470001220703,0,0,0
-1,-1.40200004577637,1,1,0.0114999997615814,0.000600000028498471,0,0
1,0.248000001907349,1,1,0.199099998474121,0.0177999995648861,0,0
-0.3,0.0150000005960464,1,1,0.131099996566772,0.00039999998989515,0,0
1,0.196000003814697,0,0,0.0104999995231628,0.00240000011399388,0,0
-0.7,0.255999994277954,0,0,3.15660003662109,0,0,0
-0.3,0.0150000005960464,1,1,0.0369000005722046,0.000600000028498471,0,0
1,0.290000009536743,0,1,0.0122000002861023,0.00400000018998981,0,0
-0.7,0.275999999046326,0,0,0.175200004577637,0,0,0
-0.8,-0.607999992370605,0,0,0.589000015258789,0.0020000000949949,0,0
-0.8,0.209999990463257,0,0,1.62419998168945,0,0,0
0.4,0.267000007629395,1,1,0.190799999237061,0.00120000005699694,0,0
-0.9,0.24300000667572,0,0,0.153100004196167,0.00039999998989515,0,0
-0.7,0.364000010490417,0,0,2.24289993286133,0,0,0
-0.7,0.286999988555908,0,0,4.94059997558594,0,0,0
-0.9,-0.102999997138977,0,0,0.113500003814697,0,0,0
-0.9,-0.162999999523163,1,1,0.0179999995231628,0.000199999994947575,0,0
0.8,0.248000001907349,0,1,0.166399993896484,0.00439999997615814,0,0
-0.7,0.251999998092651,0,0,0.0553000020980835,0.0007999999797903,0,0
-1,0.23199999332428,1,0,0.6625,0,0,0
1,0.0860000014305115,1,0,0.0569999980926514,0.0136000001803041,0,0
-0.7,-0.258999991416931,0,0,1.15389999389648,0,0,0
-0.8,0.405999994277954,0,0,0.186599998474121,0.000199999994947575,0,0
-0.7,0.252999997138977,0,0,2.40539993286133,0,0,0
1,0.0860000014305115,1,0,0.0113999998569489,0.0020000000949949,0,0
-0.9,0.0629999995231628,0,0,0.948300018310547,0.000199999994947575,0,0
1,0.324000000953674,0,0,0.228500003814697,0.00300000002607703,0,0
-0.9,0.24300000667572,0,0,0.0282999992370605,0.0007999999797903,0,0
0.3,0.249000000953674,0,0,0.382200012207031,0.00120000005699694,0,0
0.9,0.000999999977648258,0,0,0.0453000020980835,0.00179999996908009,0,0
-0.7,0.267000007629395,0,1,0.0305999994277954,0.00439999997615814,0,0
-0.7,0.249000000953674,0,0,0.0511999988555908,0.00279999990016222,0,0
-0.7,0.000999999977648258,0,0,0.0369000005722046,0.00039999998989515,0,0
-0.9,0.0709999978542328,0,0,5.58549987792969,0,0,0
-0.7,-0.0319999992847443,0,0,0.883399963378906,0,0,0
-1,0.150999999046326,0,1,0.016599999666214,0.00039999998989515,0,0
-0.8,0.405999994277954,0,0,0.159700002670288,0.000199999994947575,0,0
-0.7,0.517999982833862,0,0,1.30190002441406,0.000199999994947575,0,0
-0.7,0.317000007629395,0,0,29.1618994140625,0,0,0
-0.9,-0.240000009536743,0,0,4.62600006103516,0,0,0
-0.7,0.258999991416931,0,1,0.0300999999046326,0.0020000000949949,0,0
-0.7,-0.258999991416931,0,0,0.189599990844727,0.000199999994947575,0,0
-0.7,0.145000004768372,0,0,1.77089996337891,0,0,0
-0.8,0.299000000953674,0,0,1.31259994506836,0,0,0
-0.7,-0.00399999991059303,0,0,0.135299997329712,0.00039999998989515,0,0
0.6,0.249000000953674,1,0,0.836999969482422,0.000600000028498471,0,0
-0.9,0.421999979019165,1,1,0.03,0.000199999994947575,0,0
1,0.0219999998807907,1,1,0.154899997711182,0.0140000004321337,0,0
-0.7,0.255999994277954,0,0,1.04129997253418,0.000199999994947575,0,0
-1,0.155999994277954,0,0,0.207800006866455,0.0020000000949949,0,0
-0.7,-0.377999997138977,1,1,0.0534000015258789,0.00179999996908009,0,0
-0.8,-1.18299999237061,0,0,0.52,0.00039999998989515,0,0
-0.7,0.155999994277954,0,0,35.6344995117188,0,0,0
0.1,0.00799999982118607,0,0,3.57619995117187,0.000600000028498471,0,0
-0.7,0.155999994277954,0,0,2.06190002441406,0,0,0
0.5,0.264000010490417,1,0,0.125600004196167,0.00039999998989515,0,0
1,0.201999998092651,1,0,2.7525,0.00039999998989515,0,0
-0.5,0.209999990463257,0,0,0.33689998626709,0.00100000004749745,0,0
-0.9,-0.220000004768372,0,0,0.176100006103516,0.00039999998989515,0,0
-0.7,0.286999988555908,0,0,0.768899993896484,0.000199999994947575,0,1
-0.7,0.453000020980835,0,0,0.0469999980926514,0.00039999998989515,0,0
-0.7,0.407999992370605,0,1,0.0284999990463257,0.0020000000949949,0,0
1,0.145000004768372,0,0,1.08919998168945,0.00120000005699694,0,0
-0.7,-0.11599999666214,0,1,0.0110000002384186,0.0121999997645617,0,0
-0.7,0.147000002861023,0,0,0.130200004577637,0.000199999994947575,0,0
1,0.751999998092651,0,1,0.114399995803833,0.00559999980032444,0,0
-0.9,-0.139999997615814,1,0,6.81890014648438,0,0,0
-0.7,0.255999994277954,0,0,0.432799987792969,0.00039999998989515,0,0
-0.9,-0.123000001907349,1,1,0.0151999998092651,0,0,0
0.4,0.188999998569489,0,1,0.0782000017166138,0,0,0
1,0.324000000953674,1,1,0.0571000003814697,0.00540000014007092,0,0
1,0.385999989509583,1,0,0.0484000015258789,0.00439999997615814,0,0
-0.8,-1.18299999237061,0,0,1.24930000305176,0.00039999998989515,0,0
-0.9,0.24300000667572,0,0,0.0341000008583069,0.00039999998989515,0,0
-0.8,-1.18299999237061,0,0,0.053899998664856,0.00039999998989515,0,0
1,0.226999998092651,1,0,0.192900009155273,0.00540000014007092,0,0
0.5,0.451000022888184,0,1,0.174500007629395,0.00600000005215406,0,0
0.5,0.451000022888184,0,0,0.192299995422363,0.0015999999595806,0,0
-0.9,0.196000003814697,0,0,0.659599990844727,0,0,0
0.9,0.421999979019165,0,0,20.9910009765625,0,0,0
-0.9,-0.0180000007152557,1,1,0.0565999984741211,0.000199999994947575,0,0
-1,0.00799999982118607,1,1,0.0877000045776367,0.00039999998989515,0,0
0.5,-0.00399999991059303,1,0,0.119399995803833,0.00100000004749745,0,0
0.9,-0.0870000004768372,0,0,0.223999996185303,0.00179999996908009,0,0
0.5,0.440999984741211,0,0,0.0601999998092651,0.00300000002607703,0,0
-0.9,0.139999997615814,0,1,0.051100001335144,0.0007999999797903,0,1
-0.1,0.0959999978542328,1,1,0.0365000009536743,0.00039999998989515,0,0
-0.8,0.307999992370605,0,1,0.0467999982833862,0.00860000029206276,0,1
-0.7,0.195000004768372,0,0,7.54909973144531,0,0,0
-0.4,0.366000008583069,1,1,0.0148000001907349,0.00240000011399388,0,0
-0.7,0.494999980926514,0,0,0.0903999996185303,0.00039999998989515,0,0
-0.9,0.517999982833862,0,0,0.132600002288818,0.000199999994947575,0,0
1,0.178999996185303,0,0,0.0528000020980835,0.00559999980032444,0,0
-0.7,-0.11599999666214,0,0,0.298099994659424,0.00120000005699694,0,0
-0.8,0.0610000014305115,1,0,0.0104999995231628,0,0,0
-1,-0.0109999999403954,0,0,0.163199996948242,0.0052000000141561,0,0
-0.8,0.405999994277954,0,0,3.64609985351562,0,0,0
1,0.151999998092651,0,0,8.06679992675781,0.00039999998989515,0,0
-0.7,-0.455000019073486,0,0,0.95870002746582,0,0,0
0.7,0.145000004768372,0,0,30.52830078125,0,0,0
-0.6,0.126999998092651,1,1,0.0546999979019165,0.0007999999797903,0,0
-0.8,0.209999990463257,0,0,2.13139999389648,0,0,0
-0.7,0.275999999046326,0,0,5.22950012207031,0,0,0
-1,0.209999990463257,0,0,0.132399997711182,0,0,0
-0.9,0.411999988555908,0,0,0.0300999999046326,0.000600000028498471,0,0
-0.8,-0.607999992370605,0,0,0.684800033569336,0.00260000000707805,0,0
-0.9,0.671000003814697,0,1,0.09,0.00039999998989515,0,0
-0.7,0.189999997615814,0,1,0.04,0.00340000004507601,0,0
-0.7,0.123000001907349,1,1,0.0150999999046326,0.000600000028498471,0,0
-0.7,0.155999994277954,0,0,0.612000007629395,0,0,0
1,0.255999994277954,0,0,1.34710006713867,0.00100000004749745,0,0
-0.7,-0.137000000476837,0,0,3.51429992675781,0,0,0
-0.9,0.723000001907349,0,0,1.80289993286133,0,0,0
-0.1,0.0959999978542328,1,1,0.0434000015258789,0.0015999999595806,0,0
-0.8,-1.18299999237061,0,0,4.92440002441406,0,0,0
-0.7,0.0689999997615814,0,0,0.0307999992370605,0.000199999994947575,0,0
-0.9,0.638000011444092,0,1,0.130500001907349,0.000199999994947575,0,0
-0.7,0.765000009536743,1,1,0.0211999988555908,0.00139999995008111,0,0
-0.7,-0.230999994277954,0,0,1.41149993896484,0,0,0
0.8,-0.0349999994039536,0,0,0.019099999666214,0.00680000009015203,0,0
-0.7,0.0660000026226044,0,0,0.0501999998092651,0.00380000006407499,0,0
-0.7,-0.378999996185303,1,1,0.0125,0.000600000028498471,0,0
-0.8,0.405999994277954,0,0,0.0814999961853027,0.0007999999797903,0,0
-0.8,0.155999994277954,0,0,0.481300010681152,0,0,0
-0.9,-0.220000004768372,0,0,0.532400016784668,0.000199999994947575,0,0
-0.4,0.170000004768372,0,0,0.802099990844727,0.000199999994947575,0,0
-0.9,-0.162999999523163,1,1,0.0255999994277954,0.0211999993771315,0,0
-0.9,-0.162999999523163,0,0,0.091899995803833,0.0007999999797903,0,0
-1,0.835999965667725,0,1,0.0380999994277954,0.000199999994947575,0,0
1,0.0860000014305115,1,0,0.3025,0.00120000005699694,0,0
0.5,0.451000022888184,1,1,0.0152999997138977,0.00879999995231628,0,0
-0.5,-0.0430000007152557,1,1,0.0157000005245209,0.00499999988824129,0,0
-0.8,0.405999994277954,0,0,0.0398000001907349,0.000600000028498471,0,0
-0.9,-1.16899995803833,1,0,0.312999992370605,0,0,0
-0.1,0.0959999978542328,1,0,0.0567999982833862,0.00400000018998981,0,0
-0.7,0.0689999997615814,0,0,0.202999992370605,0,0,0
0.5,0.432000017166138,1,1,0.043600001335144,0.0118000004440546,0,0
1,0.290000009536743,0,1,0.0263000011444092,0.0223999992012978,0,0
0.1,0.000999999977648258,0,0,21.3053002929687,0.000199999994947575,0,0
1,-0.245000004768372,1,0,0.280799999237061,0.00039999998989515,0,0
0.5,0.451000022888184,1,0,0.0217000007629395,0.00179999996908009,0,0
0.1,0.145000004768372,1,0,3.55600006103516,0.000199999994947575,0,0
-0.7,-0.162000000476837,0,1,0.0575,0.000600000028498471,0,0
-0.7,0.451000022888184,1,0,0.0296000003814697,0.000600000028498471,0,0
0.6,-0.00399999991059303,1,0,0.156300001144409,0.00300000002607703,0,0
-0.7,0.324000000953674,0,0,0.089399995803833,0.000199999994947575,0,0
1,0.201999998092651,0,0,1.33669998168945,0.000199999994947575,0,0
0.5,0.25,1,1,0.0122000002861023,0.000199999994947575,0,0
-0.9,-0.214000010490417,1,1,0.0185000002384186,0.000600000028498471,0,0
-0.7,0.43899998664856,1,1,0.0255999994277954,0.000199999994947575,0,0
-0.7,0.0560000002384186,0,0,1.42119995117187,0,0,0
-0.7,0.16599999666214,0,0,0.0203999996185303,0.000600000028498471,0,0
-0.8,0.0689999997615814,0,1,0.0160000002384186,0.000199999994947575,0,0
-0.9,0.567999982833862,1,1,0.138900003433228,0,0,0
-0.7,0.16599999666214,1,1,0.0230999994277954,0.00960000045597553,0,0
-0.7,0.389000010490417,0,1,0.0725,0.00120000005699694,0,0
-0.7,0.101999998092651,1,1,0.0142999994754791,0.00219999998807907,0,0
-0.7,0.19099999666214,0,0,0.0611999988555908,0.00100000004749745,0,0
-0.6,0.178999996185303,1,1,0.0137999999523163,0.000199999994947575,0,0
-0.8,-0.0400000005960464,0,0,1.37949996948242,0,0,0
1,0.201999998092651,1,0,1.1001000213623,0.00039999998989515,0,0
-0.9,-0.240000009536743,1,1,0.0198000001907349,0.00100000004749745,0,0
-0.8,0.280999994277954,0,0,11.077099609375,0,0,0
-0.9,0.0529999971389771,1,1,0.0137000000476837,0.0031999999191612,0,0
-0.7,0.255999994277954,0,0,0.638400001525879,0,0,0
-0.9,0.253999996185303,0,0,0.113199996948242,0.00240000011399388,0,0
-0.9,0.385999989509583,0,0,2.89429992675781,0,0,0
-0.9,0.0829999983310699,0,0,0.383199996948242,0.000600000028498471,0,0
-0.7,0.201999998092651,0,0,0.209400005340576,0.000600000028498471,0,0
-0.3,0.0150000005960464,1,1,0.261800003051758,0.000199999994947575,0,0
0.5,0.0769999980926514,1,1,0.207800006866455,0.000600000028498471,0,0
-0.7,0.155999994277954,0,0,1.59669998168945,0,0,0
-0.8,-1.18299999237061,0,0,0.563300018310547,0,0,0
-1,0.255999994277954,0,0,0.74620002746582,0,0,0
-0.7,0.259999990463257,0,0,2.05240005493164,0,0,0
1,0.0860000014305115,1,0,0.0910000038146973,0.00760000012814999,0,0
-0.7,0.324000000953674,1,0,0.122600002288818,0.00039999998989515,0,0
-0.3,0.151999998092651,1,0,2.95220001220703,0.00039999998989515,0,0
-0.8,0.299000000953674,0,0,0.200799999237061,0,0,0
-0.7,0.358999991416931,0,1,0.0136000001430511,0,0,0
-0.9,0.348000001907349,0,1,0.0155999994277954,0.00139999995008111,0,0
-0.9,0.300999999046326,0,1,0.0230999994277954,0.0015999999595806,0,1
1,0.0860000014305115,1,0,0.0364000010490418,0.000600000028498471,0,0
-0.7,0.275999999046326,0,1,0.205100002288818,0.000199999994947575,0,0
-0.7,0.255999994277954,0,0,2.27479995727539,0,0,0
-0.9,0.0829999983310699,0,0,2.57450012207031,0,0,0
-0.8,0.196000003814697,1,0,1.82619995117187,0,0,0
-0.7,0.170000004768372,0,0,4.79079986572266,0,0,0
-0.7,0.324000000953674,0,0,0.0275999999046326,0.00139999995008111,0,1
-0.7,0.148000001907349,0,0,2.99119995117187,0,0,0
-0.9,0.530999994277954,0,1,0.0563000011444092,0.00219999998807907,0,0
0.8,0.366000008583069,0,0,0.150299997329712,0.0007999999797903,0,0
-0.2,-0.0230000004172325,0,0,1.50919998168945,0.00100000004749745,0,0
-0.7,-0.415999984741211,1,1,0.013400000333786,0,0,0
1,0.201999998092651,0,0,3.12290008544922,0.000199999994947575,0,0
1,0.332999992370605,0,0,0.101199998855591,0.00139999995008111,0,0
1,-0.0270000010728836,1,0,33.8264990234375,0,0,0
-0.7,0.25,0,0,0.0250999999046326,0.000600000028498471,0,0
-1,-0.540000009536743,1,1,0.0169000005722046,0.00279999990016222,0,0
-0.6,0.284999990463257,1,1,0.177000007629395,0.000199999994947575,0,0
-0.7,-0.112999999523163,0,0,3.49570007324219,0.000199999994947575,0,0
-0.8,0.299000000953674,0,0,0.095,0.000199999994947575,0,0
-0.7,0.440000009536743,0,0,0.269699993133545,0,0,0
-0.9,0.309999990463257,0,0,0.232700004577637,0,0,0
0.8,0.170000004768372,0,0,6.22719970703125,0,0,0
-0.7,0.286999988555908,0,0,0.315200004577637,0.00039999998989515,0,0
-0.3,-0.0730000019073486,1,1,0.014099999666214,0.00999999977648258,0,0
-0.7,0.551999998092651,0,1,0.0124000000953674,0.00139999995008111,0,0
-0.9,0.201999998092651,1,0,1.04610000610352,0.000199999994947575,0,0
-0.8,0.409999990463257,1,1,0.362000007629395,0,0,0
-1,0.385999989509583,0,1,0.0555000019073486,0.0007999999797903,0,0
0.5,0.290000009536743,1,1,0.158299999237061,0.0007999999797903,0,0
-0.7,0.154999995231628,0,0,0.197299995422363,0.000199999994947575,0,0
-0.7,0.0689999997615814,0,0,0.282900009155273,0,0,0
0.5,0.451000022888184,0,0,0.11539999961853,0,0,0
-0.1,0.407000017166138,1,1,0.0285999989509583,0.000600000028498471,0,0
-1,0.671000003814697,1,1,0.0220000004768372,0.00039999998989515,0,0
-0.9,-0.0379999995231628,0,0,1.77610000610352,0.000199999994947575,0,0
-0.7,0.43899998664856,0,0,0.537099990844727,0,0,0
-0.9,0.530999994277954,1,1,0.0309999990463257,0.00100000004749745,0,0
-0.8,-0.0100000001490116,0,0,3.17720001220703,0,0,0
1,0.201999998092651,1,0,0.106000003814697,0.00219999998807907,0,0
0.9,0.325,1,0,3.38850006103516,0.0007999999797903,0,0
0.5,0.324000000953674,1,0,0.0284999990463257,0.00139999995008111,0,0
1,0.324000000953674,1,1,0.065,0.00899999961256981,0,0
-0.8,-0.230999994277954,0,0,5.97140014648437,0,0,0
-0.8,-0.939000034332275,0,0,2.09720001220703,0.000199999994947575,0,0
